word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
spisovnej	249	-8.43	0	0	1761	283	28	12	9	605	561	210	16	4	9
hudobnom	249	-7.08	0	0	586	42	23	17	17	1223	761	112	3	2	8
červenom	249	-8.68	0	1	238	60	17	11	11	1223	761	112	7	1	8
určil	249	-5.26	2	3	411	39	25	14	1	790	209	16	1	1	5
spojenectvo	249	-10.62	0	0	1761	283	128	32	22	1083	89	54	8	5	11
stratégie	249	-8.89	0	0	1761	378	146	32	21	2264	600	15	2	1	9
obľúbený	249	-7.15	0	0	1034	299	6	5	5	649	402	110	5	1	8
prejde	249	-6.69	0	0	2764	1139	423	18	1	2264	108	5	2	1	6
ručne	249	-5.96	6	6	917	62	3	2	1	2264	450	26	2	1	5
moslimovia	249	-11.92	0	0	1018	187	16	2	2	2423	532	30	21	3	10
rozvojom	249	-7.06	0	0	917	356	173	17	8	1223	761	15	9	3	8
znamenie	249	-6.5	0	0	1082	76	31	9	9	2264	600	256	134	4	8
iron	249	-6.24	4	5	286	7	1	1	1	403	74	4	1	1	4
nasledujú	249	-9.11	0	0	1101	367	44	18	18	324	152	68	4	1	9
posádke	249	-8.61	6	6	2764	970	109	6	6	2264	90	1	1	1	7
byzantského	249	-10.7	0	0	637	26	8	8	8	1083	439	308	116	62	11
hviezdami	249	-9.95	0	0	586	15	15	15	15	1206	281	115	3	1	9
vyvinutá	249	-8.98	0	0	1578	408	26	8	8	588	32	5	4	1	8
súostrovia	249	-8.93	0	0	1761	110	3	3	3	2423	532	30	21	1	10
samec	249	-5.75	2	2	1761	90	47	1	1	126	52	3	1	1	5
mexika	249	-7.43	4	4	1018	182	3	3	3	2423	278	39	1	1	6
atentát	249	-7.89	0	2	615	47	5	3	3	312	29	3	1	1	7
bodmi	249	-5.53	2	2	637	131	9	1	1	1206	281	5	2	1	5
špecifický	249	-8.93	0	0	329	51	23	21	21	649	131	56	50	3	10
stavia	249	-5.19	2	2	1761	378	120	31	4	2423	532	30	3	1	6
reakcii	249	-6.99	8	9	917	195	29	6	6	1206	98	42	8	3	7
obnovený	249	-6.96	0	0	1034	299	13	13	13	649	402	110	14	3	8
výprave	249	-7.37	6	7	1578	235	12	5	5	2264	79	25	8	5	7
reálnom	249	-6.77	0	0	917	195	7	7	7	1223	761	112	6	4	7
svitavy	248	-8.55	0	0	1761	81	8	1	1	1260	77	39	11	1	7
spôsobená	248	-7.54	0	0	1761	283	18	18	18	588	283	90	3	2	9
jin	248	-5.11	26	27	347	8	2	2	2	403	45	1	1	1	3
sála	248	-6.57	10	11	1761	5	3	1	1	2423	356	10	1	1	4
objavu	248	-5.57	6	7	1034	299	37	22	22	1587	56	23	3	1	6
súpera	248	-6.73	0	1	1761	110	7	4	4	2423	150	29	4	1	6
spôsobe	248	-5.95	6	7	1761	283	18	18	18	2264	41	10	2	1	7
nosičov	248	-8.54	0	0	1101	98	17	9	2	670	580	8	4	1	7
kresťania	248	-8.64	0	0	1091	213	23	16	13	2423	532	175	77	4	9
mpeg	248	-8.92	0	0	1018	3	1	1	1	67	2	1	1	1	4
boys	248	-6.69	2	3	637	131	2	1	1	351	7	1	1	1	4
kompozície	248	-9.58	0	0	1091	355	78	23	5	2264	600	110	14	5	10
ukrajinského	248	-10.53	0	0	411	34	12	12	12	1083	439	308	116	62	12
historickým	248	-9.15	0	0	586	45	24	24	18	1223	169	47	18	14	11
energiou	248	-9.92	0	1	308	24	8	8	8	1587	410	36	2	1	8
povodí	248	-6.78	0	0	2764	970	73	17	5	441	20	6	1	1	6
podlaží	248	-8.91	2	2	2764	970	156	11	5	441	15	5	1	1	7
washingtone	248	-14.29	0	0	81	22	3	2	2	2264	450	12	4	1	11
obežná	248	-6.22	6	7	1034	299	20	5	5	588	283	6	2	2	6
zvyšné	248	-6.19	0	1	1082	97	17	10	2	756	438	8	2	2	6
rozsiahlej	248	-10.34	0	0	917	356	173	14	9	605	561	19	2	1	10
svetu	248	-5.96	4	6	1761	81	31	26	1	1587	113	11	3	1	5
stephen	248	-9.62	2	2	1761	378	15	2	2	403	56	2	1	1	7
analýze	248	-10.49	6	6	615	85	9	7	5	2264	16	1	1	1	7
voľnom	248	-5.55	4	4	1578	155	17	10	2	1223	761	112	1	1	6
zničenie	248	-7.69	0	1	1082	76	15	10	6	2264	600	256	134	11	8
chvíle	248	-8.26	2	2	474	192	6	3	2	2264	121	1	1	1	6
er	248	-3.95	60	67	308	15	15	15	15	379	136	136	136	136	2
víťaza	248	-6.69	2	3	1578	22	15	15	15	2423	36	4	1	1	6
male	248	-4.86	24	28	1018	284	28	2	2	2264	121	18	1	1	4
hustoty	248	-8.61	6	6	586	42	9	7	6	1260	115	9	2	2	7
vtedajšie	248	-9.1	0	0	1578	18	11	10	9	2264	600	62	29	5	9
beach	248	-6.41	0	1	637	80	5	1	1	936	860	68	1	1	5
detaily	247	-9.62	0	0	940	153	14	2	2	1260	68	10	2	1	7
hliny	247	-5.9	0	0	586	52	5	5	1	1260	214	68	8	1	5
cyprus	247	-9.53	0	0	474	12	1	1	1	351	62	5	1	1	6
mestskou	247	-7.74	0	1	1018	182	38	24	12	1587	410	76	15	3	8
neobsahuje	247	-10.07	0	0	1101	282	7	4	2	2264	168	142	7	6	10
rozhlasových	247	-9.75	0	0	917	356	173	34	8	936	860	421	54	50	12
pozostatkov	247	-9.52	0	0	2764	970	69	27	10	670	580	114	5	3	11
rozhodnutím	247	-10.11	0	0	917	356	173	34	22	1223	95	10	2	2	11
presvedčený	247	-9.7	0	0	2764	1139	423	57	7	649	402	110	9	1	11
blansko	247	-7.73	0	0	637	27	6	3	1	1083	131	86	23	2	7
kultu	247	-6.44	0	1	1091	45	20	20	1	1587	113	2	2	2	5
športového	247	-9.49	0	0	329	51	14	14	14	1083	439	308	24	20	10
krajov	247	-6.21	4	4	1091	213	30	22	3	670	580	14	3	1	6
demo	247	-6.24	2	2	940	153	12	12	12	1083	14	1	1	1	4
otázok	247	-8.37	2	2	1034	54	13	9	1	353	106	5	2	1	6
ohio	247	-8.26	0	0	1034	22	1	1	1	1083	16	1	1	1	4
ukončiť	247	-7.02	4	4	411	34	10	10	10	484	137	14	3	3	7
ovládal	247	-8.93	4	6	1034	28	9	9	9	790	306	22	1	1	7
dánsku	247	-6.49	6	6	940	28	6	6	6	1587	222	55	11	2	6
radou	247	-5.84	4	5	917	111	23	7	1	1587	410	16	3	1	5
bitku	247	-6.42	6	7	637	58	10	6	1	1587	222	17	1	1	5
dedinu	247	-7.42	6	7	940	153	11	10	6	1587	103	21	5	1	6
domácností	247	-10.37	0	0	940	296	35	11	11	441	63	34	26	15	10
urán	247	-5.95	6	9	411	39	3	3	3	403	25	6	1	1	4
lepší	247	-5.98	0	1	432	123	4	4	2	441	33	2	2	2	5
vhodná	247	-6.48	6	7	1578	7	7	7	7	588	283	27	11	3	6
polomer	247	-7.1	0	0	2764	970	66	23	1	379	136	8	2	1	7
predpoklady	247	-9.33	0	0	2764	1139	423	122	15	1260	101	26	9	7	11
vonkajšia	247	-10.22	0	0	1578	155	11	10	9	2423	532	26	6	2	9
lady	247	-4.95	4	4	432	44	3	1	1	1260	101	26	9	9	4
riadené	247	-7.05	6	7	917	70	25	23	7	756	438	110	18	10	7
mnohokrát	247	-10.62	0	0	1018	27	20	8	3	312	29	16	13	3	9
vyhrať	247	-6.09	4	4	1578	408	27	5	5	484	175	13	4	1	6
politikov	247	-8.4	0	0	2764	970	66	30	20	670	580	114	11	3	9
zvuky	247	-6.18	4	5	1082	97	8	8	1	1260	309	4	1	1	5
zmenený	247	-7.32	2	2	1082	43	20	17	3	649	402	110	14	3	7
keramiky	247	-10.34	0	0	1091	24	3	3	3	1260	309	36	2	1	8
rodnej	246	-4.93	4	5	917	356	34	5	1	605	561	210	32	12	6
povahu	246	-6.15	6	6	2764	970	73	19	4	1587	59	13	4	1	6
hornina	246	-8.87	2	2	586	150	43	17	4	2423	220	53	6	1	7
splniť	246	-7.74	2	3	1761	283	4	4	2	484	137	19	4	3	6
poľovné	246	-7.23	0	0	2764	970	28	2	1	756	438	15	7	1	7
konfliktov	246	-9.81	0	0	1091	355	148	13	6	670	580	71	10	1	10
výškach	246	-7.06	0	0	1578	235	8	8	2	936	860	68	9	2	7
zaujímavý	246	-11.08	0	0	1082	305	15	15	11	649	49	4	2	1	9
presvedčenie	246	-10.09	0	0	2764	1139	423	57	7	2264	600	256	134	11	12
poznal	246	-5.49	4	6	2764	970	69	16	10	790	306	21	4	2	6
prítomné	246	-7.29	0	0	2764	1139	137	13	13	756	438	12	4	1	8
prítomný	246	-7.43	0	0	2764	1139	137	13	13	649	402	8	3	1	8
sady	246	-4.61	10	12	1761	90	4	1	1	1260	101	26	4	4	4
kostra	246	-6.15	4	4	1091	355	13	12	3	2423	150	20	7	1	6
sabbath	246	-11.29	0	0	1761	90	3	1	1	936	18	2	1	1	7
grécki	246	-7.33	10	11	244	70	21	16	15	1206	7	1	1	1	6
nahrávania	246	-8.16	0	0	1101	367	26	25	10	2423	532	175	77	31	10
synonymum	246	-13.13	0	0	1761	45	17	9	3	1223	40	3	1	1	9
bitov	246	-5.69	4	6	637	58	10	2	2	670	580	71	6	1	5
vedúceho	246	-7.61	0	0	1578	197	54	10	9	1083	439	105	8	6	8
čaká	246	-5.4	2	3	238	47	5	1	1	588	129	5	1	1	4
business	246	-10.96	0	0	637	67	3	1	1	351	15	4	1	1	8
prirodzených	246	-10.26	0	0	2764	1139	251	10	10	936	860	421	198	30	12
rokovaní	246	-7.44	0	0	917	356	12	6	4	441	155	47	21	18	8
plemená	246	-7.3	4	4	2764	133	8	4	3	588	283	90	7	2	7
turkom	246	-6.85	2	2	778	56	43	3	2	1223	761	182	2	1	6
trójskej	246	-6.84	0	0	778	160	6	3	2	605	561	210	130	4	8
komerčné	246	-8.54	0	0	1091	355	78	7	4	756	438	45	1	1	8
this	246	-6.44	0	1	778	18	1	1	1	351	46	1	1	1	4
jindřichův	246	-12.28	0	0	347	8	2	1	1	670	2	1	1	1	10
hustotu	246	-9.28	6	7	586	42	9	7	6	1587	113	8	2	2	7
